"","year","D.90.May","D.90.June","D.90.July","D.90.May.June","D.90.JJ","D.90.MJ","D.75.May","D.75.June","D.75.July","D.75.May.June","D.75.JJ","D.75.MJ","D.60.May","D.60.June","D.60.July","D.60.May.June","D.60.JJ","D.60.MJ","D.45.May","D.45.June","D.45.July","D.45.May.June","D.45.JJ","D.45.MJ","D.30.May","D.30.June","D.30.July","D.30.May.June","D.30.JJ","D.30.MJ","D.15.May","D.15.June","D.15.July","D.15.May.June","D.15.JJ","D.15.MJ","D.0.May","D.0.June","D.0.July","D.0.May.June","D.0.JJ","D.0.MJ","D.neg.15.May","D.neg.15.June","D.neg.15.July","D.neg.15.May.June","D.neg.15.JJ","D.neg.15.MJ","D.neg.30.May","D.neg.30.June","D.neg.30.July","D.neg.30.May.June","D.neg.30.JJ","D.neg.30.MJ","D.neg.45.May","D.neg.45.June","D.neg.45.July","D.neg.45.May.June","D.neg.45.JJ","D.neg.45.MJ","D.neg.60.May","D.neg.60.June","D.neg.60.July","D.neg.60.May.June","D.neg.60.JJ","D.neg.60.MJ","D.neg.75.May","D.neg.75.June","D.neg.75.July","D.neg.75.May.June","D.neg.75.JJ","D.neg.75.MJ","D.neg.90.May","D.neg.90.June","D.neg.90.July","D.neg.90.May.June","D.neg.90.JJ","D.neg.90.MJ"
"13",1990,1.29148633357545,-0.368810504314024,0.555501975025982,0.208684047995358,-0.0607063445340221,0.293967144806167,0.685236595845545,-0.11445756544329,0.706941851250839,0.163696925439783,0.159342240121419,0.297281743262174,0.0322891165157826,0.147695467362333,0.810204808589599,0.107554127937446,0.368531914438089,0.280337082196172,-0.622858812744242,0.399783298145514,0.858253647149731,0.0440816943577729,0.552606747813586,0.244287912257435,-1.2355599432386,0.624626557833216,0.847813917987821,-0.0223948338439381,0.699022344551418,0.191590924803216,-1.7640597054606,0.806902549848777,0.779597071393786,-0.0873451911283975,0.797800723697113,0.125837332442631,-2.17234171400196,0.934189466561656,0.65825197272934,-0.14634311798221,0.842210301950884,0.0515081338321057,-2.43258222469851,0.997812914949447,0.492048089936208,-0.195368003188972,0.829224639945034,-0.026331258977862,-2.52704627681405,0.99343706214724,0.292311942961839,-0.231078881839296,0.75972868908544,-0.102376220002951,-2.44929630130614,0.921360115292068,0.0726552201429471,-0.25104211656818,0.638458483575694,-0.171444410819542,-2.20463083051774,0.786493999199323,-0.151952835860259,-0.253897245919656,0.473678387512796,-0.228828948364066,-1.80972341195426,0.598029616803933,-0.366205557213522,-0.239449697546745,0.276617892131448,-0.270619171235297,-1.29148633357545,0.368810504314024,-0.555501975025982,-0.208684047995358,0.0607063445340222,-0.293967144806167
"14",1991,-0.382224566514196,-0.758831328929712,-1.41228964765711,-0.627837672437359,-0.976650768505513,-0.820735699130741,-0.749057446523541,-0.883639297285206,-0.900039288228714,-0.836828218759409,-0.889105960933042,-0.852371924366615,-1.06484329942827,-0.948228707813696,-0.326452738692778,-0.988790304897024,-0.740970051440056,-0.825920411568111,-1.30806184121371,-0.948197898926713,0.269381025496413,-1.07336796580915,-0.542338257452338,-0.743183787619255,-1.46213813019484,-0.883548970198992,0.846856917971216,-1.08479737367581,-0.306747007475589,-0.609800416713425,-1.5165721219007,-0.75868763928592,1.36662091098351,-1.02229963323889,-0.0502514558627771,-0.434860155151412,-1.46765422975295,-0.582122999546118,1.79325194736011,-0.890133862226756,0.209668649422626,-0.230284892656214,-1.31871812726084,-0.36588763939099,2.09767582701309,-0.697306939519633,0.455300182743703,-0.0100160952902751,-1.07991356368064,-0.124717641269279,2.25914656562833,-0.456959701238449,0.669903761029924,0.210935282417316,-0.767514675377155,0.124951657999285,2.26666019921222,-0.185471414479476,0.838854505070265,0.417511769215204,-0.402810930324687,0.366105708267577,2.11970468605289,0.0986564426702677,0.950638700862682,0.595635518911896,-0.0106562860471286,0.582310259535723,1.82829480151668,0.376061026289514,0.99763844019604,0.733167692328979,0.382224566514196,0.758831328929712,1.41228964765711,0.627837672437359,0.976650768505513,0.820735699130741
"15",1992,-2.13710733978951,1.35508529048723,1.97383527665709,0.140409592999672,1.56133528587719,0.591251974226907,-2.25367951271098,0.263849641099933,1.87011785278761,-0.611812673269079,0.799272378329157,-0.00150188817317265,-2.21666715122268,-0.845366925296181,1.63895498776652,-1.32234091692279,-0.0172596209419482,-0.594153399376238,-2.02859258659423,-1.89697313276826,1.29610004883032,-1.9427538123599,-0.832615405568732,-1.14631433829673,-1.70227278959713,-2.8193037561385,0.864918033472941,-2.43077124603716,-1.59122982626802,-1.62035584943631,-1.25994591512779,-3.54950348764766,0.374793283479013,-2.7531356363364,-2.24140456393877,-1.98397278720146,-0.731755808701564,-4.03781042230548,-0.140873009408824,-2.88787838279108,-2.73883128467326,-2.21238525818888,-0.153697753195975,-4.25094724948041,-0.646939039509105,-2.82581698990322,-3.04961117948998,-2.29002732997024,0.434834550192374,-4.17438904662574,-1.10891724318415,-2.57118083903683,-3.15256511214521,-2.21160782366322,0.993733597583183,-3.81335312874759,-1.49532456930859,-2.14132296306732,-3.04067694226792,-1.98247089902829,1.48491134252111,-3.1924434970093,-1.77982799717534,-1.56553746586829,-2.72157166373132,-1.61823185881265,1.87489483339825,-2.35397411671216,-1.94303908833943,-0.883063177543318,-2.21699577392125,-1.14371299167351,2.13710733978951,-1.35508529048724,-1.97383527665709,-0.140409592999672,-1.56133528587719,-0.591251974226907
"16",1993,1.02648633949866,-1.20637298559304,3.89337690041866,-0.429726263822016,0.493543643077525,0.633331891319134,0.241531463026653,-1.24180664734865,3.4987242414305,-0.72586295678333,0.338370315577731,0.312969960810235,-0.559883383501007,-1.19261323826997,2.86563930730404,-0.972533288785113,0.1601376102547,-0.028720355320567,-1.32314310269411,-1.06214520788975,2.03726579007767,-1.15292708434344,-0.0290082085672745,-0.368453426698904,-1.99623280603597,-0.859293736869791,1.07005597599842,-1.25475080440585,-0.216177165913721,-0.683077005945787,-2.53328254257718,-0.597882817732199,0.0299236155059818,-1.27106533072176,-0.388614006652805,-0.951150016075591,-2.89769326028909,-0.29572717261423,-1.01224798993208,-1.20075885528375,-0.534567445053512,-1.15440372445956,-3.06463097097683,0.0265817906051379,-1.98543656767516,-1.04862264820598,-0.644090995488294,-1.27898672676397,-3.02271914553463,0.347079248723252,-2.82332092442024,-0.825024540583839,-0.709720808991246,-1.31640889726492,-2.77481400560383,0.643923829616455,-3.46880062592452,-0.545202373938427,-0.726984322230537,-1.26411997688583,-2.33780987678808,0.896886065655739,-3.87788729723611,-0.228225566498634,-0.694705055308213,-1.125683369139,-1.74148786828272,1.08872699849489,-4.02270235775283,0.10430443613746,-0.61508278692102,-0.910533300065071,-1.02648633949866,1.20637298559304,-3.89337690041866,0.429726263822016,-0.493543643077525,-0.633331891319134
"17",1994,-1.66359172537341,-0.325477171949266,1.80021028053792,-0.790908320966359,0.383085312213128,-0.153748009121045,-1.6965217899147,-0.290283768828948,2.08116908073458,-0.779410037032688,0.500200514358896,-0.0759889424997521,-1.61383669810812,-0.235308006579546,2.22029964737371,-0.714796247111225,0.58322787807154,0.00694864497523448,-1.42117130231672,-0.164296392546616,2.20812046226297,-0.601470274205783,0.626509225723248,0.0894126937783375,-1.13165543086906,-0.0820882508742596,2.04546151674061,-0.447155096089842,0.627095004997365,0.16578341526191,-0.765019111956692,0.00571406943792865,1.74340774913736,-0.262367037134113,0.584945296004407,0.23085627096543,-0.346248004818335,0.0931269853608683,1.32254362454793,-0.0596990981797242,0.502932531756556,0.280196653310683,0.0961193316465087,0.174193451131085,0.811550337552235,0.147037235658189,0.386645746604802,0.310442096779676,0.531936294504349,0.243388921075006,0.245251236202699,0.343753224876517,0.244009692784237,0.319531424382955,0.931502677958008,0.295997838266876,-0.33776133159722,0.517042999898574,0.084744781645511,0.306845213465182,1.26758869328979,0.328434991940414,-0.89775602282578,0.655097148931501,-0.0802953463149838,0.273248008335448,1.51729063396323,0.3384898436777,-1.39657012471074,0.748507509863972,-0.239863479118446,0.221029403001338,1.66359172537341,0.325477171949266,-1.80021028053792,0.790908320966359,-0.383085312213128,0.153748009121045
"18",1995,-0.335974567547965,-2.57360212169976,0.212918649349983,-1.79529688547305,-1.64476186468318,-1.30147339330345,-0.920901680635231,-2.59011525725939,0.228213745494206,-2.00951923060751,-1.65067225634153,-1.45925702336938,-1.44307086604919,-2.43011631840465,0.227956452024045,-2.08679616106362,-1.54409206159508,-1.51759469882895,-1.86689715672926,-2.10450896840772,0.212164303064295,-2.02186138173695,-1.33228454458372,-1.47251080350714,-2.16349749137165,-1.63548281007932,0.181913507468801,-1.81914009052883,-1.02968403756328,-1.32707773036548,-2.31265904732572,-1.05500120100715,0.139265606965594,-1.4924474084223,-0.656912265016233,-1.09120650299905,-2.30421671105432,-0.402623003558256,0.0871269854949787,-1.06404690181776,-0.239373007207178,-0.780971355757249,-2.13874581382273,0.277193286217158,0.0290508039470321,-0.563133357274977,0.194479125460449,-0.417514301236778,-1.82752292382369,0.938119311620436,-0.0310051418811814,-0.0238432050557814,0.615077827119897,-0.0256043370620272,-1.39175736669049,1.53511405625225,-0.0889481385286119,0.517071822185207,0.993759991325293,0.368050520370333,-0.861145845005134,2.02749331484639,-0.140829466529067,1.02274925924586,1.30471905438791,0.736623343071699,-0.271848657093471,2.38170225462488,-0.183113499117263,1.45872802446198,1.52676367004417,1.05499650227036,0.335974567547964,2.57360212169976,-0.212918649349983,1.79529688547305,1.64476186468318,1.30147339330345
"19",1996,-2.0477323417872,-0.430539669600936,0.48321030997516,-0.993041468622244,-0.125956343075571,-0.630028736180259,-2.02855818408202,-0.296634175546005,-0.238072332372556,-0.89904252634114,-0.277113561154855,-0.73650887208657,-1.87114113848255,-0.142513552638766,-0.943130738702214,-0.74377532162791,-0.409385947993249,-0.79279714549864,-1.58620891650244,0.0213191333660226,-1.58391634378655,-0.537821057892573,-0.513759359018169,-0.795057603604207,-1.19317917819686,0.183698955663451,-2.11676066758736,-0.295215177853179,-0.583120918753486,-0.743136199918961,-0.718836250718986,0.333559997709293,-2.50535125000449,-0.0324908713092387,-0.612743751528634,-0.640571292299874,-0.195505820687686,0.460689477145206,-2.72320628502251,0.232447634420722,-0.600609110244032,-0.494352509704663,0.341148007934835,0.556423730039031,-2.75547931202742,0.481545218002789,-0.547543950649784,-0.314444420529228,0.854553163590337,0.614238625264387,-2.59997097756252,0.697826290769065,-0.457164575677915,-0.113107463738702,1.30972193336303,0.630194173255298,-2.26727891763193,0.866551655031901,-0.335630190373779,0.0959375797866961,1.67563531779487,0.603203029783973,-1.7800755463203,0.976222956048632,-0.191223162250784,0.298444635793977,1.92735692443727,0.535104596673009,-1.17156296824086,1.01936627589536,-0.0337845916316148,0.480613183074979,2.0477323417872,0.430539669600936,-0.48321030997516,0.993041468622244,0.125956343075571,0.630028736180259
"20",1997,4.18484564390383,-0.887997992709279,-1.80233130560567,0.876469359156149,-1.19277576367474,0.217747884214718,3.35256903191797,-1.14613418708561,-1.60233102979801,0.418632149959113,-1.29819980132308,-0.0783260089975563,2.29182038078919,-1.32616323068836,-1.29313454228684,-0.067734148435298,-1.31515366788785,-0.369062114136498,1.07488795812188,-1.41581644170805,-0.895813072724701,-0.549484476549816,-1.24248198538027,-0.634647246101018,-0.215296302555102,-1.40898410197264,-0.437443422657469,-0.993788345653497,-1.08513720886758,-0.856982217047916,-1.49080847600691,-1.30613182414412,0.0507372737544338,-1.37036718131378,-0.853842124844599,-1.02091526613307,-2.66472451549635,-1.11426882098507,0.535460308807281,-1.65355775820638,-0.564359111054283,-1.11527462697351,-3.65704398292018,-0.846470239092174,0.983692608704912,-1.82406110651061,-0.236415956493146,-1.13362986506417,-4.40014194645893,-0.520986109263362,1.3648878829482,-1.87025770480965,0.107638554807159,-1.07473010126263,-4.84337750792488,-0.159997637058505,1.65306830355244,-1.7889993312729,0.444357676478478,-0.942589257135519,-4.95654489628553,0.211894409703292,1.82859485109413,-1.58582360977108,0.75079455683357,-0.746212512837015,-4.73193194104205,0.569346202615878,1.87950568142961,-1.27457662996079,1.00606602888712,-0.498982618963153,-4.18484564390383,0.887997992709279,1.80233130560567,-0.876469359156149,1.19277576367474,-0.217747884214718
"21",1998,1.49437695404049,2.5831477630379,0.410210311606837,2.20444487295184,1.85883527922754,1.76323965294897,1.31161175023578,2.19233294407892,0.524736901600189,1.88599513752479,1.63646759658601,1.55125950574005,1.03946237319341,1.65211425798246,0.603503538918219,1.43901795022974,1.30257735162771,1.23356358679248,0.696475353210694,0.99930671545239,0.641142407395725,0.893974067716148,0.879918612766835,0.831802347965224,0.306024688886614,0.278398071696672,0.635088480347139,0.288007329849695,0.397294874580161,0.373355153742509,-0.10528105225538,-0.461482940570607,0.585754322896232,-0.337586631591397,-0.112403852748327,-0.110535577209193,-0.509412063671334,-1.16991465307462,0.496501976344734,-0.940174621977823,-0.614442443268167,-0.586893491242768,-0.878827484791326,-1.79861861534697,0.373413840613654,-1.47869126558848,-1.07460779669343,-1.0232555837355,-1.18835226515388,-2.30474969134123,0.224878168740302,-1.91643754310215,-1.46154040464738,-1.38988449920646,-1.41689280249116,-2.65381588464953,0.0610174212960435,-2.22358176911618,-1.74887144933434,-1.66179508294924,-1.54887443686474,-2.82202891105707,-0.107001562573484,-2.37919257220757,-1.91701979489588,-1.82045707803525,-1.57530283800202,-2.79792533079936,-0.267728566782072,-2.37266533330463,-1.95452640946026,-1.85505793170072,-1.49437695404049,-2.5831477630379,-0.410210311606837,-2.20444487295184,-1.85883527922754,-1.76323965294897
"22",1999,-0.927576116824639,-0.0788521774617645,0.328876980091445,-0.374060504196677,0.0570575417226387,-0.201207024453696,-0.971906314432902,-0.309107367730547,0.213410346791835,-0.539646131800931,-0.134934796223086,-0.354468309196153,-0.950002702863689,-0.51829740171257,0.0834001510356343,-0.668455767330351,-0.317731550796502,-0.483573164453469,-0.863357977048013,-0.692166324294835,-0.0522936271883785,-0.751711246991593,-0.47887542525935,-0.57972330769572,-0.71787683186303,-0.818865255735343,-0.184423681138808,-0.78373884743193,-0.607384730869831,-0.636366265556572,-0.52347356693414,-0.889759873236305,-0.303985565994172,-0.762355940609465,-0.69450177082226,-0.649641914064721,-0.29339644349966,-0.900018825773926,-0.402831336886932,-0.689019736287225,-0.734289662811595,-0.618645539713382,-0.0433248373012254,-0.848942982686488,-0.474224817881109,-0.568727975595962,-0.724036927751362,-0.54548949419067,0.209699284961608,-0.740013078273578,-0.513300661230254,-0.409678343235252,-0.66444227259247,-0.435159241102876,0.448432747498762,-0.580652505505758,-0.517395912786007,-0.222709808808534,-0.559566974599174,-0.295173604868568,0.65660625936403,-0.381721424061356,-0.486231487922567,-0.0205639689568741,-0.416558112015093,-0.135072375259913,0.820033139746787,-0.156776658391652,-0.42193119069273,0.182983271395631,-0.245161502492012,0.0342338135050503,0.927576116824639,0.0788521774617644,-0.328876980091445,0.374060504196677,-0.0570575417226388,0.201207024453696
"23",2000,-1.11921673754114,0.0505228196464788,0.988085298690324,-0.356343113288344,0.363043645994427,-0.0257459628017864,-1.24097136522764,-0.48698595306565,0.647113150286534,-0.749241748600254,-0.108952918614922,-0.405875789857602,-1.27815584517602,-0.991307437858693,0.26204131009576,-1.09108079692559,-0.573524521873875,-0.758345852576078,-1.22823611652806,-1.42807295897466,-0.1408882123343,-1.35856449203672,-0.99901137676121,-1.05913589866727,-1.09461412629487,-1.76751766793866,-0.534216435922556,-1.53346426214952,-1.35641725726663,-1.28774758356912,-0.886395992290058,-1.98650896879369,-0.891138692237093,-1.60386097696634,-1.62138554327483,-1.42860139875423,-0.617771436249313,-2.07012296628673,-1.18733131935199,-1.5649572167085,-1.77585908397515,-1.47209838948968,-0.307046777743747,-2.01266150466727,-1.40260927921083,-1.41940420834605,-1.80931076284846,-1.41527430773903,0.0246026112462643,-1.81804048758514,-1.52230173461288,-1.17712114886117,-1.71946090326105,-1.26200162076733,0.35457537293758,-1.49952301572805,-1.53825184252363,-0.854619228366089,-1.51243262465991,-1.02272560889663,0.660384408926709,-1.07881552842803,-1.44937262944775,-0.473876419782906,-1.20233456210127,-0.713752536913606,0.921189338784318,-0.584588545692607,-1.26172106687653,-0.0608397163093287,-0.810299386087248,-0.356138409071755,1.11921673754114,-0.0505228196464791,-0.988085298690324,0.356343113288344,-0.363043645994427,0.0257459628017863
"24",2001,-3.67034949301888,0.0445853197791925,1.50737695374992,-1.24756591945492,0.532182531102768,-0.570120950634057,-3.14889742764005,0.356119038417128,2.1352530602767,-0.863017123689717,0.949163712370317,-0.125737570255354,-2.4128532063666,0.643383833101473,2.61761519941814,-0.419655137148292,1.30146095520703,0.327214617745093,-1.51237702650772,0.886803082802008,2.92159118853289,0.0523056534768839,1.5650657847123,0.757867670293934,-0.508834851613553,1.06978816792097,3.02646556630684,0.52070190025679,1.72201396738293,1.13687329354779,0.529383577528731,1.17986895730466,2.92509131720781,0.953613173034772,1.76160974393904,1.43840288061831,1.53152539071016,1.20954362707368,2.62437692878302,1.32153728399071,1.68115472764346,1.64190768844784,2.42929627948006,1.15678989752298,2.14481558964961,1.59940081298631,1.48613179489852,1.7335192006904,3.16151464140532,1.02520284814178,1.51908861255692,1.76826781971171,1.18983143628016,1.70699424418184,3.67828100516878,0.823749918887533,0.789838256931112,1.81663029672449,0.812446031568726,1.56414045087366,3.94437859707676,0.566159793972206,0.00676172936488184,1.74119242113901,0.379693772436431,1.31469307070275,3.94167330598779,0.26998681472097,-0.77677559888328,1.54709515950943,-0.07893398981378,0.975651530396467,3.67034949301888,-0.0445853197791923,-1.50737695374992,1.24756591945492,-0.532182531102767,0.570120950634057
"25",2002,-1.79609084129333,-5.82145551045736,-4.25624720255534,-4.421328669009,-5.29971940782335,-4.38073486578269,-1.68767550621768,-4.82479845850771,-3.31718297493284,-3.73362525771118,-4.32225996398276,-3.63122141768372,-1.46424787440894,-3.49933936496721,-2.15205820947273,-2.79148145520781,-3.05024564646905,-2.63424623084673,-1.14103416974325,-1.93540607663593,-0.840274233481399,-1.65910280467326,-1.57036212891775,-1.45775151667526,-0.740060872057677,-0.23957806259167,0.528773042902864,-0.413659039797238,0.0165389725731742,-0.181913445690656,-0.288653648949793,1.47257680049674,1.86178531025207,0.859974905037077,1.60231297041518,1.10632172599158,0.18242484331131,3.08437798817952,3.06791998545329,2.07500298126884,3.07889198727078,2.31916290033059,0.641071383972055,4.4859839131435,4.06498098362336,3.14862303343169,4.34564960330346,3.37395695560997,1.05602996923566,5.58187744786569,4.7850202454582,4.00766962921176,5.31625838039652,4.19882142009203,1.39902185726789,6.29737525900445,5.17896828518491,4.59360016274826,5.92457293439794,4.7375431436753,1.64667271772025,6.58371735314674,5.21997819492602,4.86648443647666,6.12913763373983,4.95340913117732,1.7821055537153,6.42138998977943,4.90525521710476,4.80772583810495,5.91601173222121,4.83170847228523,1.79609084129333,5.82145551045736,4.25624720255534,4.421328669009,5.29971940782335,4.38073486578269
