"","year","D.90.May","D.90.June","D.90.July","D.90.May.June","D.90.JJ","D.90.MJ","D.75.May","D.75.June","D.75.July","D.75.May.June","D.75.JJ","D.75.MJ","D.60.May","D.60.June","D.60.July","D.60.May.June","D.60.JJ","D.60.MJ","D.45.May","D.45.June","D.45.July","D.45.May.June","D.45.JJ","D.45.MJ","D.30.May","D.30.June","D.30.July","D.30.May.June","D.30.JJ","D.30.MJ","D.15.May","D.15.June","D.15.July","D.15.May.June","D.15.JJ","D.15.MJ","D.0.May","D.0.June","D.0.July","D.0.May.June","D.0.JJ","D.0.MJ","D.neg.15.May","D.neg.15.June","D.neg.15.July","D.neg.15.May.June","D.neg.15.JJ","D.neg.15.MJ","D.neg.30.May","D.neg.30.June","D.neg.30.July","D.neg.30.May.June","D.neg.30.JJ","D.neg.30.MJ","D.neg.45.May","D.neg.45.June","D.neg.45.July","D.neg.45.May.June","D.neg.45.JJ","D.neg.45.MJ","D.neg.60.May","D.neg.60.June","D.neg.60.July","D.neg.60.May.June","D.neg.60.JJ","D.neg.60.MJ","D.neg.75.May","D.neg.75.June","D.neg.75.July","D.neg.75.May.June","D.neg.75.JJ","D.neg.75.MJ","D.neg.90.May","D.neg.90.June","D.neg.90.July","D.neg.90.May.June","D.neg.90.JJ","D.neg.90.MJ"
"26",2003,-4.21249711513519,-3.77478837966919,-1.6087469736735,-3.92703489635302,-3.05277457767063,-3.35696409569412,-3.67153021869485,-4.14671008673039,-2.94659164795543,-3.98143013263107,-3.74667060713874,-3.7269616527928,-2.88035460534101,-4.23604035414335,-4.08363097090212,-3.76449748499471,-4.18523722639628,-3.84297293234899,-1.89288758564423,-4.03669147180911,-4.9423775917011,-3.2910205548822,-4.33858684510644,-3.69709195737865,-0.776423405130442,-3.56224873661915,-5.4643093472908,-2.59326601262308,-4.19626894017637,-3.29926027524629,0.392952747342646,-2.84504463692298,-5.61385745106079,-1.71878467717841,-3.76798224163558,-2.67658945764129,1.53554981946945,-1.93395544687907,-5.38083044687907,-0.727171006410018,-3.0829137802124,-1.87151349177126,2.57350170901547,-0.891070389142838,-4.7811087399853,0.313998166738314,-2.18774983942366,-0.938896974259295,3.43607371000475,0.212539643050034,-3.8555623736173,1.33376888372994,-1.14349436250574,0.0577038204478293,4.06448296603749,1.30166544980741,-2.66726580310536,2.26264545545266,-0.0213116344968443,1.05037219515151,4.41590442481046,2.30208490726428,-1.29719947597695,3.03732647858469,1.10232344618387,1.97145944057773,4.46638929465971,3.14562108266628,0.161268851715805,3.60501872162051,2.15083700568279,2.75819498311936,4.21249711513519,3.77478837966919,1.6087469736735,3.92703489635302,3.05277457767063,3.35696409569412
"27",2004,-8.68554383516312,1.2016695022583,-0.50791358947754,-2.23736122380132,0.631808471679687,-1.81208721536105,-9.40151207216816,-0.711885328367086,-2.34321126312029,-3.73436419577615,-1.25566063995149,-3.3922774090575,-9.47678279818824,-2.57692635031039,-4.01882296152109,-4.97687641913747,-3.05755855404729,-4.74128950333016,-8.90622643763585,-4.26635410005218,-5.42055851651319,-5.88022273921172,-4.65108890553918,-5.76719055330224,-7.72872546359367,-5.66503686835892,-6.45289196650141,-6.38284159713623,-5.92765523440642,-6.4000670977998,-6.02452462153031,-6.67765673600308,-7.04547149288074,-6.45048034836038,-6.8002616549623,-6.59678964619325,-3.90976238250732,-7.23520533243815,-7.1579137802124,-6.07852952376656,-7.20944148169623,-6.34395188190898,-1.5285562983043,-7.29968664220971,-6.7825560724344,-5.29233695737305,-7.12730978561794,-5.65878428074879,0.956818371569443,-6.86670637061722,-5.94497837702387,-4.14548037333491,-6.55946370608611,-4.58797988243875,3.37698745063785,-5.96577140763599,-4.70226022976046,-2.71611615258422,-5.54460101501081,-3.20451223713575,5.56702041568092,-4.65827898212777,-3.13909081869131,-1.10165310462909,-4.15188292764895,-1.60266237857882,7.37767013933155,-3.03333254215753,-1.36199755592121,0.587885781838673,-2.47622088007876,0.108406272553456,8.68554383516312,-1.2016695022583,0.507913589477539,2.23736122380132,-0.631808471679688,1.81208721536105
"28",2005,2.63086247444153,1.81812804539998,3.21708602905273,2.10081828158835,2.28444737328423,2.37531035063697,0.419913764799678,2.26491876056918,1.06754172491205,1.62317789247544,1.8657930820168,1.48654604799264,-1.81965137397296,2.55735900516081,-1.15475378358528,1.03492061241863,1.31998807557878,0.496476088811108,-3.93521027872542,2.67551945978631,-3.29835473005212,0.376135202912662,0.684228063173497,-0.527427895357368,-5.78259110622522,2.61134768473233,-5.21717825245483,-0.308283199078988,0.00183903900327875,-1.51538854007305,-7.2358979060194,2.36921688041994,-6.78045969874746,-0.971692610515479,-0.680675312635857,-2.40007796008072,-8.19609022140503,1.96562786102295,-7.8816640218099,-1.5688827763433,-1.316802766588,-3.12120603342525,-8.59773253288142,1.42808455125087,-8.44574596685163,-2.05915617366471,-1.86319228811663,-3.62962907362871,-8.41345358066674,0.79321963933235,-8.43426428150757,-2.40910148066733,-2.28260833428095,-3.89069889071001,-7.65581167081907,0.104298119850764,-7.84800142365951,-2.59487050299092,-2.54646839465266,-3.88662400807336,-6.37643884743207,-0.591731144137858,-6.72691023822462,-2.60380338876193,-2.63679084216678,-3.61768212223636,-4.66252225415599,-1.24743490853544,-5.14739123679951,-2.43529137657737,-2.54742035129013,-3.10220117827134,-2.63086247444153,-1.81812804539998,-3.21708602905273,-2.10081828158835,-2.28444737328423,-2.37531035063697
"29",2006,-0.692184567451477,6.01833642323812,7.94416961669922,3.68424216560695,6.66028082105849,4.73176530931817,-0.576596111907278,6.32200850851875,6.94716841281425,3.1620723115933,5.75307534035604,4.09283364795911,-0.421713584206725,6.19484616155686,5.47672916233463,2.42441245511613,4.45380728261486,3.17498213721904,-0.238091972657134,5.6455152861522,3.63305987016477,1.52153289635381,2.85101961882802,2.04076084073355,-0.0382447866365474,4.7114518736514,1.54180355175849,0.514963385156976,1.05393967955073,0.767465065468824,0.164208718390822,3.45631080200362,-0.654524130749282,-0.526700029721072,-0.81496450717026,-0.558132185711616,0.355471670627594,1.96562786102295,-2.80624707539876,-1.53246970798658,-2.62833020952013,-1.84569365079286,0.522509815955807,0.340990629667196,-4.76672891940238,-2.43380410817874,-4.26257955161224,-3.00747414372554,0.65393978081493,-1.30688454958672,-6.40236606494072,-3.16927878044998,-5.60634114150775,-3.96430024384934,0.740804830298099,-2.86569770651513,-7.60169254356354,-3.68877234131437,-6.5680398475263,-4.65096583367072,0.777185254834319,-4.22921830053391,-8.28297623773339,-3.95688216310271,-7.08213749213499,-5.02067578801189,0.760601788612941,-5.30452465648501,-8.39978878956715,-3.95533700453255,-7.11359917044026,-5.04823498445909,0.692184567451477,-6.01833642323812,-7.94416961669922,-3.68424216560695,-6.66028082105849,-4.73176530931817
"30",2007,3.88515937328339,1.58125321070353,1.67041982014974,2.3826118759487,1.61097541385227,2.20748268189977,0.819932118553997,-0.0884115555895157,0.511796042767584,0.227534070199532,0.111657643862851,0.29743455525725,-2.30117215505296,-1.75205122047614,-0.681705789146234,-1.9430498064159,-1.39526941003284,-1.63288324479221,-5.26545534915984,-3.29629149008886,-1.82875049810182,-3.98121804976572,-2.80711115942651,-3.45192275017624,-7.87090646279787,-4.61589494203127,-2.85116888276485,-5.74807286229792,-4.0276529222758,-5.03571942470782,-9.93996830828416,-5.62093278180131,-3.67928481984682,-7.12320600840404,-4.97371679448315,-6.27634014236538,-11.3316377401352,-6.24291334152222,-4.25666357676188,-8.01290443669195,-5.5808300866021,-7.08923865146324,-11.9510747864128,-6.43944967392048,-4.54395774538978,-8.35653666956998,-5.80761903107691,-7.41901726198468,-11.7560658360813,-6.1971481527348,-4.52158870291459,-8.13068473824661,-5.63862833612807,-7.24320210660759,-10.7599004268382,-5.5325212262118,-4.1910808626144,-7.35074007860357,-5.085374438346,-6.57377469762263,-9.03046558508224,-4.49086212104608,-3.57495778761565,-6.06985463027604,-4.18556067656927,-5.45635540667103,-6.68561943725295,-3.14315818383162,-2.71520724728796,-4.37531861980426,-3.0005078716504,-3.96709451180845,-3.88515937328339,-1.58125321070353,-1.67041982014974,-2.3826118759487,-1.61097541385227,-2.20748268189977
"31",2008,-6.05507481098175,-5.56937185923258,-1.74708003997803,-5.73831201636273,-4.29527458614773,-4.75686153036649,-8.54370557401181,-6.5212609189069,-3.38755864665634,-7.22471992937817,-5.47669349482338,-6.28115567952854,-10.450096921314,-7.02873682385093,-4.79718072977038,-8.2187751186207,-6.28488479249075,-7.37739944923127,-11.6443314330303,-7.05721592978632,-5.87988287386655,-8.65273436569729,-6.66477157781306,-7.97088563819793,-12.0450240007532,-6.60475743270753,-6.56188071707461,-8.49702406507124,-6.59046519416322,-8.02116914343273,-11.6248680881681,-5.70219563146744,-6.79669723343464,-7.76225561640679,-6.06702949878984,-7.52482322715134,-10.4124966263771,-4.41103862126668,-6.56833006540934,-6.49850227521813,-5.13013576931424,-6.51567304329794,-8.49053072696282,-2.81927661861259,-5.89234205810506,-4.79188674325615,-3.84363176511008,-5.0624905092026,-5.98994918977146,-1.03538557347494,-4.81480067709658,-2.75871204870851,-2.29519060801549,-3.26430761306624,-3.08116251415625,0.819065287439459,-3.4091385867783,-0.537535687028615,-0.59033600396646,-1.2436675476228,0.0376002949369001,2.61769820258425,-1.77114933563897,1.72027284340256,1.15474902317651,0.861726405933332,3.15380070606753,4.23793931117374,-0.0124591842385091,3.86084762244114,2.82113981270299,2.90839512899533,6.05507481098175,5.56937185923258,1.74708003997803,5.73831201636273,4.29527458614773,4.75686153036649
"32",2009,3.90898734331131,1.93562838236491,-1.38833001454671,2.62201410791148,0.827642250061035,1.63586391386439,4.43648885879341,1.53773876470422,-1.56910732656177,2.54599966699611,0.502123400948892,1.53408811120319,4.66165099019323,1.03505479146241,-1.64295256734411,2.29647955623835,0.142385671860235,1.32776673896397,4.56912931035389,0.461833544691347,-1.60483330576944,1.89045815883484,-0.227055405462248,1.03096025770264,4.16522901885714,-0.14286089493441,-1.45734730651901,1.35560516203656,-0.581023032129278,0.663895538621257,3.47747525309168,-0.737819600659178,-1.21054549670961,0.728369913688946,-0.895394899342657,0.251587435722087,2.55273729562759,-1.28249711990356,-0.881247011820475,0.0514974594116211,-1.14874708387587,-0.177865935153648,1.45403451006433,-1.73977457985322,-0.491892999405316,-0.62888446162103,-1.32381405303725,-0.595198036486018,0.256241675545829,-2.07848927729932,-0.0690172919723011,-1.26640894587492,-1.40866528219031,-0.971968375243128,-0.959013605701734,-2.2755583653634,0.358561829852159,-1.81762975330717,-1.39751830029155,-1.28250067548111,-2.10891369456564,-2.31755191136597,0.761705555523634,-2.24498209682673,-1.2911327557361,-1.50563267411762,-3.11509480028956,-2.20160812454457,1.11294030636412,-2.51934262045587,-1.09675864757501,-1.62615829418866,-3.90898734331131,-1.93562838236491,1.38833001454671,-2.62201410791148,-0.827642250061035,-1.63586391386439
"33",2010,-7.92812216281891,-3.18708051045736,-2.36999683380127,-4.83613847649616,-2.91471928490533,-4.22971020370233,-7.61460462131065,-3.91360544688531,-1.8413755181859,-5.200909507555,-3.22286213731884,-4.37479459213637,-6.78216435858919,-4.37342463964684,-1.18726750402308,-5.21124715058331,-3.31137226110559,-4.2217439588062,-5.48753080288641,-4.53520217064237,-0.452249171513416,-4.86644691229247,-3.17421783759938,-3.78098845144516,-3.81893109154035,-4.38791316848457,0.313589194657799,-4.19000635911267,-2.82074571410378,-3.08256482949698,-1.89007753738784,-3.94159513526392,1.05805697544373,-3.22802379687224,-2.2750444316947,-2.17406950859782,0.167581677436829,-3.22666390736898,1.730419921875,-2.04605674743652,-1.57430263095432,-1.11741494350746,2.213820477886,-2.29184086650107,2.28485761028462,-0.724654311931653,-0.766274707572505,0.0153896033674299,4.10919107127856,-1.20083265802722,2.68358602845907,0.646132117383488,0.0939735708015457,1.14714537420535,5.7245270839228,-0.0279896883786064,2.89943249362963,1.97288571068275,0.94781770562414,2.20072508353854,6.94974603602602,1.14676073227786,2.91768742589809,3.16519040314678,1.73706963015127,3.10432901529874,7.70135128077241,2.2433613041413,2.73710678179803,4.14179260036082,2.40794313002688,3.79637805481259,7.92812216281891,3.18708051045736,2.36999683380127,4.83613847649616,2.91471928490533,4.22971020370233
"34",2011,2.08242499828339,-4.51458050409953,4.93208662668864,-2.21996989457504,-1.36569146050347,-0.461267471313477,0.369079942615268,-3.86942426203318,6.23401491574108,-2.39516192998154,-0.501611202775093,-0.273233197426801,-1.36941730120864,-2.9605731510352,7.11110539048251,-2.40712763805205,0.396653029470704,-0.0665785326746973,-3.01459101902427,-1.84996387237264,7.50358578451986,-2.25505157555581,1.26788601325819,0.14461334905296,-4.4543253407406,-0.613282613017729,7.384709207604,-1.94929747483438,2.05271466052285,0.345950070027516,-5.59050475160613,0.665192842916901,6.7625769019989,-1.51070197256937,2.69765419594423,0.52371086543922,-6.34570050239563,1.89833650588989,5.67958615620931,-0.969154627426811,3.15875305599636,0.665781630844366,-6.66844725071278,3.00211167313589,4.20954099983396,-0.361560996028862,3.40458811536858,0.762480478363636,-6.53675033902398,3.9012978910818,2.45262258091536,0.270672419740657,3.41840612102632,0.807217541340993,-5.9595846942214,4.53461710495008,0.52856198625782,0.884459957412173,3.19926539871933,0.796944062866021,-4.97628320118699,4.85890965692509,-1.4315192342732,1.43797301062524,2.76210002652566,0.732360163519064,-3.65385623168851,4.85207554550853,-3.2940447846859,1.89349057952695,2.13670210211039,0.617867129310677,-2.08242499828339,4.51458050409953,-4.93208662668864,2.21996989457504,1.36569146050347,0.461267471313477
"35",2012,3.93828451633453,-0.611247094472249,0.0820862452189126,0.971198683199675,-0.380135981241862,0.752564477138832,2.43093506719775,-1.25757851015244,-0.639364211014741,0.025382734143279,-1.05150707710654,-0.138079629420168,0.757921410541588,-1.81820802861249,-1.31724305286706,-0.922163006298031,-1.65121970336401,-1.01931383742156,-0.966743337718632,-2.25492967465344,-1.90535395751355,-1.80686486180655,-2.13840443560681,-1.83108349189844,-2.62552612513223,-2.53798158981424,-2.36361813870179,-2.56843186296832,-2.47986043944342,-2.51806783241098,-4.10538364600514,-2.64807425384208,-2.66080564980116,-3.15496447720314,-2.65231805249511,-3.03345001144856,-5.30546605587006,-2.5777050336202,-2.77666365305583,-3.52649147614189,-2.64402457343207,-3.34210758521909,-6.14398972172464,-2.33166947521608,-2.70329661700838,-3.65769390878428,-2.45554518914685,-3.42300605015086,-6.56381064146677,-1.92673449534199,-2.4457043839207,-3.539630546168,-2.09972445820156,-3.27063230954981,-6.53631871320289,-1.39049574368964,-2.02144143878642,-3.18034721134642,-1.60081097538857,-2.89537038202839,-6.06338746641165,-0.759497005007705,-1.45942060018877,-2.60432846984386,-0.99280487006806,-2.32279374779753,-5.177246384006,-0.0767398005626413,-0.797942659494831,-1.85082904697772,-0.317140753540038,-1.59192255825242,-3.93828451633453,0.611247094472249,-0.0820862452189129,-0.971198683199675,0.380135981241862,-0.752564477138832
"36",2013,-3.41718423366547,-2.14916346867879,-4.64583015441895,-2.59021416954372,-2.98138569725884,-3.09569351008681,-3.34078168693992,-1.55554372943158,-5.42326521042083,-2.17649606247796,-2.84478422309466,-2.97488191852948,-3.03671038915218,-0.855916255681156,-5.83111370470204,-1.61445334558412,-2.51431540535479,-2.65133704044918,-2.52569229674493,-0.097959503574556,-5.84158143637883,-0.942388301199033,-2.01250014784265,-2.1471079246039,-1.84255244821837,0.666673026814916,-5.45395504683617,-0.206101051457532,-1.37353633106878,-1.49655695196048,-1.03384569530763,1.38587289215622,-4.6946506339385,0.544231644342708,-0.640968283208686,-0.744018096218245,-0.154684066772461,2.01062781016032,-3.61541353861491,1.25747585296631,0.13528069390191,0.0592243632332223,0.735019025285742,2.49836176562155,-2.28979198538808,1.88502516028736,0.902310515285007,0.858430780203233,1.57463178544709,2.81583649549371,-0.808124892417231,2.38411311808619,1.60784936619006,1.59913655812633,2.30693599163229,2.9414166215878,0.728614576482327,2.72072770682066,2.20381593988597,2.23086382231124,2.88202632237972,2.86654406584148,2.21570016608713,2.87192919855043,2.6495960992567,2.71056140368241,3.26071132203067,2.59632126919611,3.55178945099075,2.82741346148639,2.91481066312766,3.00553870480714,3.41718423366547,2.14916346867879,4.64583015441895,2.59021416954372,2.98138569725884,3.09569351008681
"37",2014,-4.90702801942825,-12.247705078125,-8.28624706268311,-9.694426101187,-10.9272190729777,-9.34815256712867,-5.77206749852791,-12.1421969211499,-7.2715492209616,-9.92649973067267,-10.5186476877538,-9.27364304795683,-6.24375011639543,-11.2092181099276,-5.76130731663481,-9.48209880782942,-9.39324784549664,-8.56715008048648,-6.28993148211554,-9.51234960862244,-3.85844183968988,-8.39150852114178,-7.62771368564492,-7.2768199929159,-5.90746441193273,-7.1672302013907,-1.6926299277467,-6.72905079636184,-5.34236344350937,-5.49058664834172,-5.12241340462323,-4.33367590034212,0.588531916569198,-4.60801938009207,-2.69293996137168,-3.33017889730651,-3.98827838897705,-1.20478874842326,2.82958628336589,-2.1729590581811,0.14000292883979,-0.942824957800693,-2.58234879206376,2.0062027656931,4.87780902106362,0.410184832560279,2.9634048508166,1.50878094448733,-1.00043639250447,5.0804748767343,6.5936171349364,2.96537530482516,5.58485562946833,3.85756591878694,0.64965409390468,7.80852102080776,7.86008113753079,5.3184803505806,7.8257077263821,5.94346415065032,2.25547172741838,10.0044293615043,8.5908936000007,7.30913974964832,9.53325077433643,7.62432512268579,3.70758269005179,11.5185523743155,8.73625086075349,8.80169335370206,10.5911185364615,8.78560093740323,4.90702801942825,12.247705078125,8.28624706268311,9.694426101187,10.9272190729777,9.34815256712867
"38",2015,-8.11132812965661,-9.91229168912396,-0.594583336884777,-9.28586958148314,-6.80638890504423,-7.14866804592617,-9.84968582983335,-10.8664230186923,-1.01280599723141,-10.5127753008283,-7.5818840115387,-8.17671727535369,-10.9168037180824,-11.08002557715,-1.36200760260778,-11.0232527566047,-7.84068625230257,-8.64753673513006,-11.2399594738153,-10.5385427031328,-1.61839064069041,-10.782513753805,-7.56515868231868,-8.52904085713746,-10.7971305663189,-9.27887555966245,-1.76448303112698,-9.80696425762991,-6.77407805015062,-7.82930493963739,-9.61849505382984,-7.38686838086796,-1.79032881893832,-8.16308635407209,-5.52135519355808,-6.59601482903919,-7.78437499873689,-4.9914583292945,-1.69416665639728,-5.96290760562229,-3.89236110499543,-4.91321720827188,-5.41976265176796,-2.25588864135453,-1.48254983596555,-3.35636655802007,-1.9981090395582,-2.89559195423617,-2.6858024366623,0.63341612946151,-1.1698996942422,-0.521094676146772,0.0323108548936069,-0.680636893711221,0.231190776003506,3.47955463782439,-0.777522821706907,2.34968894675626,2.06052881798063,1.5807024463145,3.1324287193455,6.08856724785546,-0.332159053789504,5.06034515098243,3.94832514730714,3.73431952685818,5.82019682204731,8.2826540617783,0.135840804724864,7.42614719578491,5.56704964276049,5.63344890290129,8.11132812965661,9.91229168912396,0.594583336884777,9.28586958148314,6.80638890504423,7.14866804592617
"39",2016,-1.67304687781143,-2.88750000221965,2.55000000474975,-2.46508152416462,-1.07499999989652,-1.23186475475945,-2.26945617358816,-4.19649330411464,3.21055869620746,-3.52621951958369,-1.72747597067394,-1.86963471242193,-2.71120578158852,-5.21950252236731,3.65232311821774,-4.34705148209642,-2.26222730883896,-2.37999215415032,-2.96819119605301,-5.88681126935639,3.84518775547082,-4.87163906994652,-2.64281159441399,-2.72815706369635,-3.02289928567437,-6.15294355675443,3.77600920166178,-5.06423250594398,-2.84329263728236,-2.8904025778442,-2.87160178455429,-5.99976290897966,3.44950186090973,-4.91170686570127,-2.8500079856832,-2.85567193292807,-2.52460936736315,-5.43770833403493,2.88791666890805,-4.4244565195404,-2.6624999997206,-2.6263319650039,-2.00556899390047,-4.50508292236363,2.12952472842823,-3.63568677333296,-2.29354703876634,-2.21801181388349,-1.34985240786294,-3.26544355453478,1.22600919691203,-2.59915098177936,-1.76829263738584,-1.65853782308475,-0.602145610966123,-1.80326960486502,0.238943164702274,-1.38548734611758,-1.12253201500925,-0.986037220506137,0.18659641422536,-0.218205811667624,-0.764406449309693,-0.077405037443977,-0.400272690881647,-0.246339810853579,0.962622202152541,1.38172834699276,-1.71566302704259,1.23595229661356,0.349264555647646,0.510145249812864,1.67304687781143,2.88750000221965,-2.55000000474975,2.46508152416462,1.07499999989652,1.23186475475945
